note_id,last modification time,tags,Front,Back,Sound,Image,Notes,Part of Speech,Acceptions,Synonymous,Synonymous_sound,Morphemes,Tense,Example Sentence Tibetan,Example Sentence English,Example Sentence Sound,Shesa,Shesa_sound,Sanskrit,Spelling Out,Phrase?
1701432447108,1702725586,Lesson26 LRZTP LRZTP_26 LRZTP_Module_3,མཐར་ཐུག་པ་,"final, finally, ultimate, complete",[sound:Tsigsar B_Female-01.mp3][sound:Tsigsar B_Male-01-e8c5f2298b3a4688c9e56360275ceede1c54cae6.mp3],,,"adv, , adj",,,,"མཐར་ཐུག་པ་ = completed; མཐའ་ = end, extreme, as in: མཐའ་ལ་མ་ལྷུང་བ་ = not falling into any extreme;",,བཀྲིས་ཀྱི་དམིགས་ཡུལ་མཐར་ཐུག་དེ་ཨེམ་ཆི་བྱེད་ཡག་དེ་རེད།,Tashi’s ultimate goal is to become a doctor.,[sound:Tsigsar B_Female-02.mp3][sound:Tsigsar B_Male-02-7731688ac149dda53d8024a47801d221c1b740b2.mp3],,,,,
1701432563303,1702725586,Lesson26 LRZTP LRZTP_26 LRZTP_Module_3,སྤང་རྟོགས་མཐར་ཕྱིན་པ་,to complete all abandonments and realization,[sound:Tsigsar B_Female-05.mp3][sound:Tsigsar B_Male-05-d34a24e28ec1acd884d6daa49228c88e1a6de0e6.mp3],,,v,to perfect all abandonments and realization,,,"སྤང་རྟོགས་ as in: སྤང་རྟོགས་ཀྱི་ཡོན་ཏན་ = the qualities of renunciation and realization; མཐའ་ = end, extreme, as in: མཐའ་ལ་མ་ལྷུང་བ་ = not falling into any extreme; ཕྱིན་པ་ = went, as in: ཕ་རོལ་ཏུ་ཕྱིན་པ་ = paramita",,སངས་རྒྱས་ཁོང་སྤང་པའི་ཡོན་ཏན་དང་རྟོགས་པའི་ཡོན་ཏན་ཚང་མ་ཐོབ་པ་ཡིན་ཙང་། ཁོང་སྤང་རྟོགས་མཐར་ཕྱིན་པ་རེད།,"The Buddha attained the good qualities of elimination as well as good qualities of realization, therefore he perfected all eliminations and realizations.",[sound:Tsigsar B_Female-06.mp3][sound:Tsigsar B_Male-06-4aa0a0447ddda08416abfcc937ee635a515cc37d.mp3],,,,,
1701432604965,1702725586,Lesson26 LRZTP LRZTP_26 LRZTP_Module_3,ཐུགས་རྒྱུད་,mindstream (H),[sound:Tsigsar C_Female-11.mp3][sound:Tsigsar C_Male_-11.mp3],"""<div><a href=""""https://www.google.com/imgres?imgurl=https%3A%2F%2Fc8.alamy.com%2Fcomp%2FGWA35M%2Fmind-stream-GWA35M.jpg&amp;tbnid=Q1sW-yVUHsxvOM&amp;vet=12ahUKEwixwpTon-6CAxXZmmMGHaFHCFMQMygmegUIARCoAQ..i&amp;imgrefurl=https%3A%2F%2Fwww.alamy.com%2Fstock-photo%2Fstream-of-consciousness.html&amp;docid=oPKOmcnczgAotM&amp;w=1300&amp;h=1065&amp;q=mind%20stream&amp;client=firefox-b-d&amp;ved=2ahUKEwixwpTon-6CAxXZmmMGHaFHCFMQMygmegUIARCoAQ""""><img alt=""""Stream of consciousness hi-res stock photography and images - Alamy"""" src=""""images-533dc76e4284f9afda0d176c9f75312cb86333f5.jpg""""></a></div>""",ཐུགས་རྒྱུད་ན་ཡོད་པའི་ཤེས་རབ་དང་སྙིང་རྗེ།  insight and compassion within their mindstreams (H),n,,,,"ཐུགས་ = heart, mind (H), as in: ཐུགས་སྤྲོ་ = party, ཐུགས་རྗེ་ཆེ་ = Thank you!; རྒྱུད་ = lineage, as in: རིགས་རྒྱུད་ = lineage, race, རྒྱུད་བླ་མ་ =  The Sublime Continuum, བཀའ་རྒྱུད་ = Kagyu",,རིན་པོ་ཆེའི་ཐུགས་རྒྱུད་(སེམས་རྒྱུད་)ལ་བྱང་ཆུབ་ཀྱི་སེམས་ཡོད་ས་རེད།,Rinpoche’s mindstream probably has bodhicitta.,[sound:Tsigsar C_Male_-12.mp3][sound:Tsigsar C_Female-12.mp3],,,,,
1701432769276,1702725586,Lesson26 LRZTP LRZTP_26 LRZTP_Module_3,ཤེས་རབ་,wisdom,[sound:Tsigsar C_Female-13.mp3][sound:Tsigsar C_Male_-13.mp3],"""<a href=""""https://www.google.com/imgres?imgurl=https%3A%2F%2Fimages.yourstory.com%2Fcs%2F2%2F96eabe90392211eb93f18319e8c07a74%2FImage8hn2-1683590907939.jpg%3Fw%3D1152%26fm%3Dauto%26ar%3D2%3A1%26mode%3Dcrop%26crop%3Dfaces&amp;tbnid=J_Iz343LAyqbzM&amp;vet=12ahUKEwjX3pTEn-6CAxXP2zgGHWEbDwgQMygQegUIARCPAQ..i&amp;imgrefurl=https%3A%2F%2Fyourstory.com%2F2023%2F05%2Fembracing-ignorance-the-path-to-true-wisdom&amp;docid=5YRutHr_3bQteM&amp;w=1152&amp;h=576&amp;q=wisdom&amp;client=firefox-b-d&amp;ved=2ahUKEwjX3pTEn-6CAxXP2zgGHWEbDwgQMygQegUIARCPAQ""""><div><img alt=""""The only true wisdom is in knowing you know nothing"""" src=""""paste-a7b9dd3bb24705084688f20aebbb398ee6241d78.jpg""""></div><div></div></a>""",,n,,,,"ཤེས་རབ་ = insight; ཤེས་པ་ = to know, cognize; རབ་ = completely, utterly, as in: ཡ་རབ་ = excellent, རབ་ཏུ་འབྱུང་བ་ = to become a monk",,རྗེ་བཙུན་འཇམ་དཔལ་དབྱངས་ཤེས་རབ་ཀྱི་ལྷ་རེད།,Manjushri is the deity of wisdom.,[sound:Tsigsar C_Female-14.mp3][sound:Tsigsar C_Male_-14.mp3],,,,,
1701432801883,1702725586,Lesson26 LRZTP LRZTP_26 LRZTP_Module_3,སེལ་བ་,To clear away,[sound:Tsigsar B_Female-07.mp3][sound:Tsigsar B_Male-07-98b3dbb067c0857299c047aecaf279e14c584963.mp3],"""<a href=""""https://www.google.com/imgres?imgurl=https%3A%2F%2Fcarx-media-prod.s3.amazonaws.com%2Fmedia%2F2022%2F04%2Fdrivinginrain.jpg&amp;tbnid=5keShj9ceP0yYM&amp;vet=10CAIQxiAoAGoXChMIuMfqhuzvggMVAAAAAB0AAAAAEAY..i&amp;imgrefurl=https%3A%2F%2Fwww.carx.com%2Fblog%2Ftag%2Fwindshield-wiper%2F&amp;docid=MJ_8dAgNa4GuZM&amp;w=529&amp;h=326&amp;itg=1&amp;q=windshield%20wipers%20heavy%20rainn&amp;client=firefox-b-d&amp;ved=0CAIQxiAoAGoXChMIuMfqhuzvggMVAAAAAB0AAAAAEAY""""><div><img alt=""""windshield wiper Archives - Car-X"""" src=""""images-8226c4893bf97791fb475e274f7f275eb0a6b410.jpg""""></div><div></div></a>""",,v,clear away; remove; throw off; eliminate; avoid; exclude,,,"སེལ་བ་ = to clear away, as in: བར་ཆད་སེལ་བ་ = to dispel obstacles",བསལ། སེལ། བསལད། སེལད།,ཁྱེད་རང་གིས་མི་ཚང་མའི་དཀའ་ངལ་སེལ་ཐུབ་ཀྱི་མ་རེད། ཡིན་ནའི་ཁོང་ཚོའི་ཆེད་དུ་བར་ཆད་ལམ་སེལ་འདོན་རོགས་གནང་།,You can’t clear away problems of all people. But please recite for them Barche Lamsel [Clearing the Obstacles of the Path].,[sound:Tsigsar B_Female-08.mp3][sound:Tsigsar B_Male-08-d607e1e6c9de1c829168a00a9d1b2fd99ac4b51c.mp3],,,,,
1701432896256,1702725586,Lesson26 LRZTP LRZTP_26 LRZTP_Module_3,གཞི་ནས་,"finally, just now, only now",[sound:Tsigsar D_Female_-03.mp3][sound:Tsigsar D_Male_-03.mp3][sound:231003-10-543ebf5ad0bb3c2191b6d9b1065abdf77c2e9564.mp3],,"also: from the base, from the root, from the bottom<br>མ་གཞི་ནས་ basically",adv,,,,,,(1)        ད་ལྟ་ཁོང་གཞི་ནས་སློབ་གྲྭ་ལ་སླེབས་སོང་། ང་ཚོས་ཁོང་རྒྱུན་རིང་པོ་སྒུག་པ་ཡིན།<br>(2)         ང་བོད་སྐད་གཞི་ནས་སྦྱང་གི་ཡོད། དེ་སྔོན་སྦྱང་མྱོང་མེད།,(1)         Now (s)he finally arrived at school. We were waiting for him (her) for a long time.<br>(2)         I am studying Tibetan from the basics. I haven’t studied it before.   ,[sound:Tsigsar D_Female_-04.mp3][sound:Tsigsar D_Male_-04.mp3],,,,,
1701432917941,1702725586,Lesson26 LRZTP LRZTP_26 LRZTP_Module_3,གཉེན་པོ་,"remedy, antidote",[sound:Tsigsar B_Female-09.mp3][sound:Tsigsar B_Male-09-f2375df8f4c2a94f1d117dbb3a3a7616fd606218.mp3],"""<div><a href=""""https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.outsourcing-pharma.com%2Fvar%2Fwrbm_gb_food_pharma%2Fstorage%2Fimages%2F7%2F4%2F0%2F4%2F454047-1-eng-GB%2FSanofi-blames-manufacturing-costs-for-end-of-snake-bite-cure.jpg&amp;tbnid=KWdqke1x48NMRM&amp;vet=12ahUKEwiRtuH7sPKCAxX_TGwGHfvmCSwQMygDegQIARBD..i&amp;imgrefurl=https%3A%2F%2Fwww.outsourcing-pharma.com%2FArticle%2F2015%2F09%2F08%2FSanofi-blames-manufacturing-costs-for-end-of-snake-bite-cure&amp;docid=OpEEuvB149oshM&amp;w=1600&amp;h=1067&amp;q=antidote%20snake&amp;client=firefox-b-d&amp;ved=2ahUKEwiRtuH7sPKCAxX_TGwGHfvmCSwQMygDegQIARBD""""><img alt=""""Sanofi blames manufacturing costs for end of snake bite cure"""" src=""""paste-c02557fb9d299d26fc50e2ca4df902664bcb61b9.jpg""""></a><a href=""""https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.allinahealth.org%2F-%2Fmedia%2Fallina-health%2Fcontent%2Fhealthy-set-go%2Fnaturalremedy-536747255-682x408.jpg&amp;tbnid=JfBDoaUVj0VNAM&amp;vet=12ahUKEwjftuLzsPKCAxWfZmwGHSTdBlMQMygIegQIARB8..i&amp;imgrefurl=https%3A%2F%2Fwww.allinahealth.org%2Fhealthysetgo%2Fheal%2Fnatural-remedies-for-everyday-illnesses&amp;docid=4cI_ROmhQwB1JM&amp;w=682&amp;h=408&amp;q=remedy&amp;client=firefox-b-d&amp;ved=2ahUKEwjftuLzsPKCAxWfZmwGHSTdBlMQMygIegQIARB8""""><div style=""""display: inline !important;""""><img alt=""""Natural Remedies for Illness | Natural Cures | Allina Health"""" src=""""paste-3b324eb3be4642c49b0ae0e4e776b92a841a1d19.jpg""""></div></a></div><a href=""""https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.allinahealth.org%2F-%2Fmedia%2Fallina-health%2Fcontent%2Fhealthy-set-go%2Fnaturalremedy-536747255-682x408.jpg&amp;tbnid=JfBDoaUVj0VNAM&amp;vet=12ahUKEwjftuLzsPKCAxWfZmwGHSTdBlMQMygIegQIARB8..i&amp;imgrefurl=https%3A%2F%2Fwww.allinahealth.org%2Fhealthysetgo%2Fheal%2Fnatural-remedies-for-everyday-illnesses&amp;docid=4cI_ROmhQwB1JM&amp;w=682&amp;h=408&amp;q=remedy&amp;client=firefox-b-d&amp;ved=2ahUKEwjftuLzsPKCAxWfZmwGHSTdBlMQMygIegQIARB8""""><div></div></a>""",,n,counteragents,,,"གཉེན་པོ་ = remedy, antidote, as in: དགེ་བའི་བཤེས་གཉེན་ = spiritual friend",,ནད་ཀྱི་གཉེན་པོ་སྨན་རེད། བདག་འཛིན་གྱི་གཉེན་པོ་བདག་མེད་རྟོགས་པའི་ཤེས་རབ་རེད།,An antidote for sickness is medicine. An antidote for ego-clinging/self-grasping is the prajna (wisdom) realizing/that realizes egolessness/no-self. ,[sound:Tsigsar B_Female-10.mp3][sound:Tsigsar B_Male-10-ec2260820300d22d782e89e18f4850015000311f.mp3],,,,,
1701433044450,1702725586,Lesson26 LRZTP LRZTP_26 LRZTP_Module_3,ལྷག་པ་,"to remain, greater than",[sound:Tsigsar D_Female_-05.mp3][sound:Tsigsar D_Male_-05.mp3],"""<a href=""""https://www.google.com/imgres?imgurl=https%3A%2F%2Fimages.macrumors.com%2Ft%2Fm5F_wrt9fpl5wDenJSW4qJot1Y4%3D%2F2712x%2Farticle-new%2F2020%2F06%2FBattery-Remaining-Feature.jpg&amp;tbnid=0AefvWle9dfSMM&amp;vet=12ahUKEwi0vKezn-6CAxUk2zgGHQXuAUIQMygSegUIARCXAQ..i&amp;imgrefurl=https%3A%2F%2Fwww.macrumors.com%2F2020%2F06%2F23%2Fmacos-big-sur-battery-history-and-estimates%2F&amp;docid=ZmTlUKOIokSD-M&amp;w=2712&amp;h=1528&amp;q=remaining&amp;client=firefox-b-d&amp;ved=2ahUKEwi0vKezn-6CAxUk2zgGHQXuAUIQMygSegUIARCXAQ""""><div><img alt=""""macOS Big Sur Adds Battery Usage History and Brings Back Remaining Battery  Estimates - MacRumors"""" src=""""paste-a24e3251ab49903ee86648c438b54c051416494d.jpg""""></div><div></div></a>""","ལྷག་སོང་ང་།        It’s still there, it still remains, right?",v,,,,"ལྷག་པ་ = to be left over, as in: ཐུག་ལྷག = leftover soup, porridge; སོང་ང་། = right?",,(1) ད་དུང་ཅོག་ལེ་ཌི་ལྷག་འདུག ལྷག་འདུག་ན་ང་ཅིག་འཁྱེར་ཤོག <br>(2) སངས་རྒྱས་ལས་ལྷག་པའི་མི་སུ་ཡོད་རེད།  ,"(1)         There is still chocolate left. If there is [some] left, bring me [some]. <br>(2)         Who is greater than the Buddha? ",[sound:Tsigsar D_Female_-06.mp3][sound:Tsigsar D_Male_-06.mp3],,,,,
1701433174432,1702725586,Lesson26 LRZTP LRZTP_26 LRZTP_Module_3,ཉམས་སུ་ལེན་མཁན་,practitioner,[sound:Tsigsar D_Female_-07.mp3][sound:Tsigsar D_Male_-07.mp3],"""<a href=""""https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.buddhistdoor.net%2Fupload%2Ffile%2F20190826%2F21907%2Ff23cd3061421fa72087d414b4a06df17_715__2.jpg&amp;tbnid=M6xtNJS5nBhXOM&amp;vet=12ahUKEwj7leCin-6CAxXZ2zgGHZTtASsQMygKegQIARBh..i&amp;imgrefurl=https%3A%2F%2Fwww.buddhistdoor.net%2Ffeatures%2Ftibetan-yoga-the-hidden-treasure-of-tibetan-buddhism-an-interview-with-ian-a-baker%2F&amp;docid=Fm53TONRiwgIeM&amp;w=715&amp;h=595&amp;q=yogi%20buddhist&amp;client=firefox-b-d&amp;ved=2ahUKEwj7leCin-6CAxXZ2zgGHZTtASsQMygKegQIARBh""""><div><img alt=""""Tibetan Yoga, the Hidden Treasure of Tibetan Buddhism: An Interview with  Ian A. Baker - Buddhistdoor Global"""" src=""""paste-13e24be5599bfa464b6fc9b487e0690da0e4201c.jpg""""></div><div></div></a>""",,n,,ཉམས་ལེན་པ,,"ཉམས་སུ་ལེན་པ་ = to practice, to apply, as in: ཉམས་མྱོང་ = experience; སུ་ = ལ་དོན་; ལེན་པ་ = to take, as in: ཁས་ལེན་པ་ = to accept; མཁན་ = nominalizer, makes it into a person, as in: མཁན་པོ་ = teacher of monks",,དེང་སང་ཆོས་ཉམས་ལེན་བྱེད་མཁན་མང་པོ་ཡོད་རེད། ,These days there are many Dharma practitioners.,[sound:Tsigsar D_Female_-08.mp3][sound:Tsigsar D_Male_-08.mp3],,,,,
1701433314624,1702725586,Lesson26 LRZTP LRZTP_26 LRZTP_Module_3,ཐེག་པ་གསུམ་གྱི་འཕགས་པ་,Arya beings of the three vehicles,[sound:Tsigsar D_Female_-09.mp3][sound:Tsigsar D_Male_-09.mp3],"""<a href=""""https://www.google.com/imgres?imgurl=https%3A%2F%2Fupload.wikimedia.org%2Fwikipedia%2Fcommons%2Fb%2Fb2%2FBuddhika_Sanjeewa_-_WFB_-_The_World_Fellowship_of_Buddhists_27th_General_Conference_at_Baoji%252C_Beijing%252C_China._-_03.jpg&amp;tbnid=3ENebrUJAI82qM&amp;vet=12ahUKEwj7xuaUn-6CAxU45DgGHcZVDY4QMygXegQIARB-..i&amp;imgrefurl=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FSchools_of_Buddhism&amp;docid=8tSHX0Uu4XXQ0M&amp;w=4200&amp;h=2124&amp;q=three%20buddhist%20vehicles&amp;client=firefox-b-d&amp;ved=2ahUKEwj7xuaUn-6CAxU45DgGHcZVDY4QMygXegQIARB-""""><div><img alt=""""Schools of Buddhism - Wikipedia"""" src=""""images-a98819c694e6785b3b4cead3336b0f2eee887dcb.jpg""""></div><div></div></a>""",,n,,,,,,ཐེག་པ་གསུམ་གྱི་འཕགས་པ་ནི་ཉན་ཐོས་ཀྱི་འཕགས་པ་དང་རང་རྒྱལ་གྱི་འཕགས་པ་ཐེག་ཆེན་གྱི་འཕགས་པ་བཅས་གསུམ་དེ་རེད།,"Noble beings of the three vehicles are: noble Shravakas (listeners), noble Pratyekabuddhas (solitary realizers) and noble Mahayana [practitioners].",[sound:Tsigsar D_Female_-10.mp3][sound:Tsigsar D_Male_-10.mp3],,,,,
1701433381333,1702725586,Lesson26 LRZTP LRZTP_26 LRZTP_Module_3,ལུང་གི་ཆོས་,Dharma of Scriptural Tradition,[sound:Tsigsar B_Female-11.mp3][sound:Tsigsar B_Male-11-e0f423c865a7f922b646170280585bcc62c5ddd7.mp3],,,n,Dharma of Scriptural Transmission. The verbal doctrine.,,,"ལུང་ oral transmission, reading transmission",,མདོ་དང་བསྟན་བཅོས་ཚང་མ་ལ་ལུང་གི་ཆོས་ལབ་ཀྱི་རེད་མ་ཟད་ལུང་གི་བསྟན་པ་ཡང་ཟེར་གྱི་རེད།,All sutras and treatises are called “Dharma of Scriptural Tradition”. They are also called “scriptural teachings.”,[sound:Tsigsar B_Female-12.mp3][sound:Tsigsar B_Male-12-510271032cdd14f7a4db5f63f4ab2eb9ea5795ee.mp3],,,,,
1701433517290,1702725586,Lesson26 LRZTP LRZTP_26 LRZTP_Module_3,ཐུགས་ལ་ཡག་པོ་བཞག་ཨ་,Keep this well in mind!,[sound:Tsigsar D_Female_-11.mp3][sound:Tsigsar D_Male_-11.mp3],"""<a href=""""https://www.google.com/imgres?imgurl=https%3A%2F%2Fi0.wp.com%2Fjimthefollower.com%2Fwp-content%2Fuploads%2F2017%2F09%2Flisten-2.jpg%3Ffit%3D900%252C600%26ssl%3D1&amp;tbnid=ZUNuSU2FMfN2fM&amp;vet=12ahUKEwjsndOBn-6CAxUGz6ACHdb6A78QMygAegQIARBW..i&amp;imgrefurl=https%3A%2F%2Fjimthefollower.com%2F2017%2F09%2F05%2Flistening-skills%2F&amp;docid=IixikjL232esLM&amp;w=900&amp;h=600&amp;q=listen%20well&amp;client=firefox-b-d&amp;ved=2ahUKEwjsndOBn-6CAxUGz6ACHdb6A78QMygAegQIARBW""""><div><img alt=""""Listen to Me! - 7 Ways to Improve Your Listening Skills - jimthefollower.com"""" src=""""paste-c05eafc639811f4c9b4f1c2a6d659bff5527df01.jpg""""></div><div></div></a>""",,p,,,,,,ཐུགས་ལ་ཡག་པོ་བཞག་ཨ་ཟེར་དུས་སེམས་ནང་ལ་ཡག་པོ་བཞག མ་བརྗེད་པར་བྱེད་ཟེར་གྱི་ཡོད་རེད། ,When we say “keep this well in mind!” it means “keep it well in mind and do not forget.”,[sound:Tsigsar D_Female_-12.mp3][sound:Tsigsar D_Male_-12.mp3],,,,,
1701433519527,1702725586,Lesson26 LRZTP LRZTP_26 LRZTP_Module_3,རྟོགས་པའི་ཆོས་,"<div>realizational doctrine, experiential teaching</div>",[sound:Tsigsar B_Female-13.mp3][sound:Tsigsar B_Male-13-6d6c1636481953c784790df918b0aa730e75d774.mp3],,"<div>dharma of realization, as in ལུང་རྟོགས་ཀྱི་ཆོས་, dharma of scripture and dharma of realization</div>",n,,,,"རྟོགས་པ་ = to realize, as in: སྤང་རྟོགས་ཀྱི་ཡོན་ཏན་ = the qualities of renunciation and realization; ཆོས་ = Dharma, as in: ཁ་ཆེའི་ཆོས་ལུགས་ = Islam",,བྱང་ཆུབ་ཀྱི་སེམས་དང་བདག་མེད་རྟོགས་པའི་ཤེས་རབ་ལ་སོགས་པ་ལ་རྟོགས་པའི་ཆོས་ཡང་ན་རྟོགས་པའི་བསྟན་པ་ཟེར་གྱི་རེད།,"Prajna (wisdom) which realizes bodhicitta and egolessness etc., is called “Dharma of Realization” or “Teachings of Realization.”",[sound:Tsigsar B_Female-14.mp3][sound:Tsigsar B_Male-14-d79f60aa4b83ec0ecf1afecd2b7bf5a953f3f1ce.mp3],,,,,
